"address","area","bedrooms","date","floors","price","title","url"
"Đường Triều Khúc, ,, Phường Thanh Xuân Nam, ,, Quận Thanh Xuân, , Hà Nội","85 m2","28 phòng ngủ","Hôm qua","8 lầu","13,5 tỷ","(Hiếm) Tòa CHDV Triều Khúc, 85m2*9 tầng, MT 5M, 28 phòng KK, đủ PCCC, lợi nhuận 9%/năm","https://alonhadat.com.vn/-hiem-toa-chdv-trieu-khuc-80m2-9-tang-mt-5m-28-phong-kk-du-pccc-loi-nhuan-11-nam-14415098.html"
"Phố Nguyễn Công Hoan, ,, Phường Ngọc Khánh, ,, Quận Ba Đình, , Hà Nội","102 m2","5 phòng ngủ","Hôm qua","5 lầu","49,5 tỷ","Bán nhà mặt phố Nguyễn Công Hoan- Nguyễn Chí Thanh 101.8m2, giá 49.5 tỷ","https://alonhadat.com.vn/ban-nha-mat-pho-nguyen-cong-hoan-nguyen-chi-thanh-101-8m2-gia-49-5-ty-16295639.html"
"Đường Đê La Thành, ,, Phường Giảng Võ, ,, Quận Ba Đình, , Hà Nội","32 m2","4 phòng ngủ","Hôm qua","5 lầu","7,8 tỷ","Cần bán nhà 5 tầng x 32m ngõ 678 Đê La Thành, Ba Đình, HN.","https://alonhadat.com.vn/can-ban-nha-5-tang-x-32m-ngo-678-de-la-thanh-ba-dinh-hn--16295611.html"
"Phố Chùa Láng, ,, Phường Láng Thượng, ,, Quận Đống Đa, , Hà Nội","140 m2","24 phòng ngủ","Hôm qua","6 lầu","22,5 tỷ","Bán nhà CCMN Chùa Láng lợi nhuận 7.5%/ năm, 140m2*6T thang máy, 24 phòng luôn full khách","https://alonhadat.com.vn/ban-nha-ccmn-chua-lang-loi-nhuan-7-5-nam-140m2-6t-thang-may-24-phong-luon-full-khach-16133145.html"
"Phố Thái Phiên, ,, Phường Phố Huế, ,, Quận Hai Bà Trưng, , Hà Nội","42 m2","6 phòng ngủ","Hôm nay","7 lầu","37 tỷ","HÀNG ĐỘC 7 TẦNG TM, MẶT PHỐ THÁI PHIÊN, DT42m2, GIÁ 37 TỶ, NỞ HẬU, KD SIÊU ĐỈNH","https://alonhadat.com.vn/hang-doc-7-tang-tm-mat-pho-thai-phien-dt42m2-gia-37-ty-no-hau-kd-sieu-dinh-16298069.html"
"Đường Ngọc Thụy, ,, Phường Ngọc Thụy, ,, Quận Long Biên, , Hà Nội","30 m2","3 phòng ngủ","Hôm nay","4 lầu","5,2 tỷ","NHỈNH 5 TỶ - NGỌC THUỴ - 4 TẦNG - 3PN - NỘI THẤT","https://alonhadat.com.vn/nhinh-5-ty-ngoc-thuy-4-tang-3pn-noi-that-16308099.html"
"Phố Quan Hoa, ,, Phường Yên Hòa, ,, Quận Cầu Giấy, , Hà Nội","40 m2","4 phòng ngủ","Hôm nay","5 lầu","9,8 tỷ","BÁN NHÀ QUAN HOA - LÕI TRUNG TÂM CẦU GIẤY - NHÀ ĐẸP - Ở NGAY","https://alonhadat.com.vn/ban-nha-quan-hoa-loi-trung-tam-cau-giay-nha-dep-o-ngay-16158416.html"
"Đường Ngô Gia Tự, ,, Phường Đức Giang, ,, Quận Long Biên, , Hà Nội","40 m2","3 phòng ngủ","Hôm nay","5 lầu","5,1 tỷ","NGÔ GIA TỰ - DT 40M2 - 5 TẦNG - NHIỀU TIỆN ÍCH","https://alonhadat.com.vn/ngo-gia-tu-dt-su-dung-40m2-5-tang-nhieu-tien-ich-16153093.html"
"Đường Mễ Trì, ,, Phường Mễ Trì, ,, Quận Nam Từ Liêm, , Hà Nội","60 m2","14 phòng ngủ","Hôm nay","8 lầu","13,9 tỷ","Bán nhà mễ trì dòng tiền ổn định","https://alonhadat.com.vn/ban-nha-me-tri-dong-tien-on-dinh-16304721.html"
"Đường Đình Thôn, ,, Phường Mỹ Đình 1, ,, Quận Nam Từ Liêm, , Hà Nội","36 m2","4 phòng ngủ","Hôm nay","5 lầu","6 tỷ","🔥🔥6 TẦNG THANG MÁY - NHÀ MỚI - KINH DOANH - MẶT TIỀN BỀ THẾ - TRƯỚC NHÀ NGÕ 3M - CỰC HIẾ","https://alonhadat.com.vn/-6-tang-thang-may-nha-moi-kinh-doanh-mat-tien-be-the-truoc-nha-ngo-3m-cuc-hie-15709041.html"
"Đường Thượng Thanh, ,, Phường Thượng Thanh, ,, Quận Long Biên, , Hà Nội","32 m2","3 phòng ngủ","Hôm nay","4 lầu","5,35 tỷ","NHỈNH 5 TỶ - Ô TÔ ĐỖ CỔNG - FULL NỘI THẤT - THƯỢNG THANH","https://alonhadat.com.vn/nhinh-5-ty-o-to-do-cong-full-noi-that-thuong-thanh-16284435.html"
"Đường Ngô Gia Tự, ,, Phường Đức Giang, ,, Quận Long Biên, , Hà Nội","57 m2","4 phòng ngủ","Hôm nay","4 lầu","7,8 tỷ","NGÔ GIA TỰ - 57 M2 - Ô TÔ ĐỖ CỬA - NGÕ THÔNG - CỰC THOÁNG - TIỆN ÍCH - KINH DOANH NHỎ","https://alonhadat.com.vn/ngo-gia-tu-57-m2-o-to-do-cua-ngo-thong-cuc-thoang-tien-ich-kinh-doanh-nho-16254026.html"
"Phố Tôn Đức Thắng, ,, Phường Quốc Tử Giám, ,, Quận Đống Đa, , Hà Nội","55 m2","4 phòng ngủ","Hôm nay","4 lầu","18,5 tỷ","Nhà Phố Tôn Đức Thắng, Đống Đa, Phân Lô Hai Mặt Tiền Ô Tô Tránh, 55m, Mt 4m, 18.5 tỷ","https://alonhadat.com.vn/nha-ngo-thong-phong-ton-duc-thang-hai-mat-tien-o-to-tranh-55m-mt-4m-21-ty-16250815.html"
"Phố Giáp Nhị, ,, Phường Thịnh Liệt, ,, Quận Hoàng Mai, , Hà Nội","101 m2","3 phòng ngủ","Hôm nay","","5,3 tỷ","Tôi bán rẻ chung cư Viễn Đông, Feliz Home 101m2, tầng trung,căn góc,full nội thất, 5.3 tỷ","https://alonhadat.com.vn/toi-ban-re-chung-cu-vien-dong-feliz-home-101m2-tang-trung-can-goc-full-noi-that-5-3-ty-16307867.html"
"Đường Triều Khúc, ,, Phường Thanh Xuân Nam, ,, Quận Thanh Xuân, , Hà Nội","100 m2","28 phòng ngủ","Hôm nay","8 lầu","18 tỷ","BÁN CHDV PHỐ TRIỀU KHÚC 100M 8 TẦNG 28 PHÒNG GIÁ 18 TỶ DOANH THU 160TR/THÁNG","https://alonhadat.com.vn/ban-chdv-pho-trieu-khuc-100m-8-tang-28-phong-gia-18-ty-doanh-thu-160tr-thang-16303146.html"
"Đường Nguyễn Khuyến, ,, Phường Văn Quán, ,, Quận Hà Đông, , Hà Nội","95 m2","5 phòng ngủ","Hôm nay","5 lầu","18,5 tỷ","Tôi chính chủ bán nhà Văn Quán 95m 5 tầng đường 20m 3 làn oto vỉa hè 5m giá 18 tỷ 500","https://alonhadat.com.vn/ban-gap-phan-lo-via-he-5-tang-yen-phuc-van-quan-90m-13-ty-anh-chuan-nhu-hinh-13221386.html"
"Đường Miêu Nha, ,, Phường Tây Mỗ, ,, Quận Nam Từ Liêm, , Hà Nội","70 m2","1 phòng ngủ","Hôm nay","1 lầu","8 tỷ","Đất đẹp, giá đầu tư-Tây Mỗ, Nam Từ Liêm, hàng xóm Vinhome Smart City-70m2,MT5,5m","https://alonhadat.com.vn/dat-dep-gia-dau-tu-tay-mo-nam-tu-liem-hang-xom-vinhome-smart-city-70m2-6-ty-15992240.html"
"Phố Nguyễn Văn Giáp, ,, Phường Mỹ Đình 1, ,, Quận Nam Từ Liêm, , Hà Nội","90 m2","2 phòng ngủ","Hôm nay","1 lầu","5,45 tỷ","Gấp!Bán căn hộ trung tâm Mỹ Đình, Nam Từ Liêm-DT 90m2 nhỉnh 5 tỷ","https://alonhadat.com.vn/gap-ban-can-ho-trung-tam-my-dinh-nam-tu-liem-dt-90m2-nhinh-5-ty-16299193.html"
"Phố Lạc Trung, ,, Phường Thanh Nhàn, ,, Quận Hai Bà Trưng, , Hà Nội","50 m2","6 phòng ngủ","Hôm nay","5 lầu","8,5 tỷ","BÁN NHÀ PHỐ LẠC TRUNG - HAI BÀ TRƯNG, 50m2 – MT4m - 2 THOÁNG - 5 TẦNG ĐẸP - GIÁ  8.5 TỶ","https://alonhadat.com.vn/ban-nha-pho-lac-trung-hai-ba-trung-50m2-mt4m-2-thoang-5-tang-dep-gia-8-5-ty-16303767.html"
"Xã Nam Hồng, ,, Huyện Đông Anh, , Hà Nội","62 m2","","Hôm nay","","4,3 tỷ","SIÊU PHẨM ĐẦU TƯ HIẾM CÓ – NAM HỒNG, ĐÔNG ANH","https://alonhadat.com.vn/sieu-pham-dau-tu-hiem-co-nam-hong-dong-anh-16301144.html"
"Đường Trần Cung, ,, Phường Cổ Nhuế 2, ,, Quận Bắc Từ Liêm, , Hà Nội","37 m2","3 phòng ngủ","Hôm nay","5 lầu","7,9 tỷ","Bán nhà mới, ngõ thông, ô tô, Trần Cung, gần BV E. CỔ Nhuế, Bắc Từ Liêm. Giá : 7 ,9 Tỷ","https://alonhadat.com.vn/ban-nha-moi-ngo-thong-gan-o-to-tran-cung-gan-bv-e-gia-6-55-ty-15616580.html"
"Đường Láng, ,, Phường Láng Thượng, ,, Quận Đống Đa, , Hà Nội","52 m2","4 phòng ngủ","Hôm nay","4 lầu","14,2 tỷ","NHÀ ĐẸP ĐỐNG ĐA 52M MẶT NGÕ THÔNG KINH DOANH SẦM UẤT Ô TÔ ĐỖ CỬA 5M RA Ô TÔ TRÁNH SỔ ĐẸP","https://alonhadat.com.vn/nha-dep-dong-da-52m-mat-ngo-thong-kinh-doanh-sam-uat-o-to-do-cua-5m-ra-o-to-tranh-so-dep-16303869.html"
"Đường Lạc Long Quân, ,, Phường Nhật Tân, ,, Quận Tây Hồ, , Hà Nội","51 m2","4 phòng ngủ","Hôm nay","7 lầu","24,3 tỷ","LẠC LONG QUÂN TOÀ 7 TẦNG THANG MÁY THÔNG SÀN Ô TÔ 7 CHỖ VÀO NHÀ NGAY CẠNH LOTTE","https://alonhadat.com.vn/lac-long-quan-51m-7-tang-thang-may-thong-san-o-to-7-cho-vao-nha-ngay-canh-lotte-15816671.html"
"Đường Ô Chợ Dừa, ,, Phường Ô Chợ Dừa, ,, Quận Đống Đa, , Hà Nội","40 m2","4 phòng ngủ","Hôm nay","7 lầu","23,6 tỷ","MẶT HỒ ĐỐNG ĐA 7 TẦNG THANG MÁY VIEW HỒ VIEW VƯỜN HOA KINH DOANH Ô TÔ TRÁNH MẶT TIỀN RỘNG","https://alonhadat.com.vn/mat-ho-dong-da-7-tang-thang-may-view-ho-view-vuon-hoa-kinh-doanh-o-to-tranh-mat-tien-rong-16273929.html"
"Phố Thái Thịnh 1, ,, Phường Thịnh Quang, ,, Quận Đống Đa, , Hà Nội","52 m2","7 phòng ngủ","Hôm nay","5 lầu","15,7 tỷ","Bán nhà khu Thái Hà - Thái Thịnh. Dt 52m. 5 tầng. Giá 15.x tỷ (x tiểu học)","https://alonhadat.com.vn/ban-nha-khu-thai-ha-thai-thinh-dt-52m-5-tang-gia-15-x-ty-x-tieu-hoc--16308748.html"
"Đường Văn Phú, ,, Phường Phú La, ,, Quận Hà Đông, , Hà Nội","70 m2","6 phòng ngủ","Hôm nay","5 lầu","18 tỷ","Trục chính, cực rẻ Khu Đô thị Văn Phú Hà Đông Ô tô, Kinh doanh , vỉa hè 70m 5T . Giá 18 tỷ","https://alonhadat.com.vn/re-nhat-khu-do-thi-van-phu-ha-dong-o-to-kinh-doanh-via-he-70m-5t-gia-18-ty-16294002.html"
"Đường Bà Triệu, ,, Phường Hà Cầu, ,, Quận Hà Đông, , Hà Nội","30 m2","3 phòng ngủ","Hôm nay","4 lầu","6 tỷ","Chủ cần bán gấp nhà đẹp Phố Bà Triệu Hà Đông 30m 4T gần ô tô, ngõ 3m, thoáng. Nhỉnh 6 tỷ","https://alonhadat.com.vn/nha-dep-o-ngay-pho-ha-tri-ha-dong-30m-4t-gan-o-to-ngo-3m-thoang-nhinh-6-ty-16226063.html"
"Phố Lý Thường Kiệt, ,, Phường La Khê, ,, Quận Hà Đông, , Hà Nội","40 m2","4 phòng ngủ","Hôm nay","4 lầu","15 tỷ","Mặt phố Lý Thường Kiệt, Hà Đông 40m 4T, Ô tô, vỉa hè, KD. Chỉ 15 tỷ","https://alonhadat.com.vn/mat-pho-ly-thuong-kiet-ha-dong-40m-4t-o-to-via-he-kd-chi-15-ty-16306454.html"
"Đường Lý Thánh Tông, ,, Thị trấn Trâu Quỳ, ,, Huyện Gia Lâm, , Hà Nội","51 m2","1 phòng ngủ","Hôm nay","1 lầu","3,55 tỷ","Nhà ở cho tương lai thịnh vượng – 💥Masteri Lakeside💥","https://alonhadat.com.vn/nha-o-cho-tuong-lai-thinh-vuong-masteri-lakeside--16064387.html"
"Đường Nguyễn Hoàng Tôn, ,, Phường Phú Thượng, ,, Quận Tây Hồ, , Hà Nội","200 m2","6 phòng ngủ","Hôm nay","3 lầu","84,9 tỷ","Bán căn biệt thự Ciputra 200m2 mặt tiền 9m ,đường rộng 30m giá 84,9 tỷ.","https://alonhadat.com.vn/ban-can-biet-thu-ciputra-200m2-mat-tien-9m-duong-rong-30m-gia-nhinh-80ty--16265375.html"
"Đường Hoàng Quốc Việt, ,, Phường Nghĩa Đô, ,, Quận Cầu Giấy, , Hà Nội","60 m2","6 phòng ngủ","Hôm nay","5 lầu","27,9 tỷ","Hoàng Quốc Việt  phâm lô ô tô tải tránh có vỉa hè 60m2  giá 27tỷ9","https://alonhadat.com.vn/hoang-quoc-viet-pham-lo-o-to-tai-tranh-co-via-he-60m2-gia-27ty9-16300718.html"
"Đường Đàm Quang Trung, ,, Phường Long Biên, ,, Quận Long Biên, , Hà Nội","55 m2","4 phòng ngủ","Hôm nay","5 lầu","11,8 tỷ","Đàm Quang Trung, Lô góc 2 mặt đường ô tô tránh, kinh doanh, DT 55m2, MT 4m, 5T, hơn 11 tỷ","https://alonhadat.com.vn/dam-quang-trung-pho-tram-6-tang-thang-may-gara-de-2-o-to-dt-65m2-mt-6-2m-chi-9-5-ty-11681824.html"
"Đường Thanh Am, ,, Phường Thượng Thanh, ,, Quận Long Biên, , Hà Nội","50 m2","","Hôm nay","","9,2 tỷ","TĐC THANH AM, XÓM LÒ, VỈA HÈ 2 BÊN, 3 Ô TÔ TRÁNH, SÁT HỒ CÔNG VIÊN, DT 50M2, GIÁ 9.2 TỶ","https://alonhadat.com.vn/tdc-thanh-am-xom-lo-via-he-2-ben-3-o-to-tranh-sat-ho-cong-vien-dt-50m2-gia-9-2-ty-16142425.html"
"Phố Chính Kinh, ,, Phường Nhân Chính, ,, Quận Thanh Xuân, , Hà Nội","55 m2","13 phòng ngủ","Hôm nay","8 lầu","15,5 tỷ","DUY NHẤT 1 CHDV THANH XUÂN DT 55M2 x 8T 2 MẶT THOÁNG- 13PKK GIÁ CHỈ HƠN 15 TỶ","https://alonhadat.com.vn/duy-nhat-1-chdv-thanh-xuan-dt-55m2-x-8t-2-mat-thoang-13pkk-gia-chi-hon-15-ty-16308677.html"
"Phố Thái Thịnh, ,, Phường Ngã Tư Sở, ,, Quận Đống Đa, , Hà Nội","88 m2","18 phòng ngủ","Hôm nay","8 lầu","24,5 tỷ","BÁN TÒA CĂN HỘ DÒNG TIỀN DT88M 8 TẦNG GIÁ 24 TỶ 500 TỔNG 18 PHÒNG DONG THU KHỦNG","https://alonhadat.com.vn/ban-toa-can-ho-dong-tien-dt88m-8-tang-gia-24-ty-500-tong-18-phong-dong-thu-khung-16301257.html"
"Phố Tôn Đức Thắng, ,, Phường Quốc Tử Giám, ,, Quận Đống Đa, , Hà Nội","54 m2","4 phòng ngủ","Hôm nay","4 lầu","18 tỷ","PHÂN LÔ NGÕ THÔNG PHONG,TÔN ĐỨC THẮNG,2 MẶT TIỀN,VỈA HÈ, 3 Ô TÔ TRÁNH NHAU, 4 TẦNG","https://alonhadat.com.vn/phan-lo-ngo-thong-phong-ton-duc-thang-2-mat-tien-via-he-3-o-to-tranh-nhau-4-tang-16299563.html"
"Phố Trích Sài, ,, Phường Bưởi, ,, Quận Tây Hồ, , Hà Nội","65 m2","11 phòng ngủ","Hôm nay","7 lầu","18,9 tỷ","Bán toà CCMN phố Trích Sài view hồ Tây 7T thang máy","https://alonhadat.com.vn/ban-toa-ccmn-pho-trich-sai-view-ho-tay-7t-thang-may-16305247.html"
"Phố Trần Thái Tông, ,, Phường Dịch Vọng Hậu, ,, Quận Cầu Giấy, , Hà Nội","30 m2","3 phòng ngủ","Hôm nay","5 lầu","6,1 tỷ","📕 Bán Nhà Phố Trần Thái Tông -Cầu Giấy Sầm Uất","https://alonhadat.com.vn/-ban-nha-pho-tran-thai-tong-cau-giay-sam-uat-16287816.html"
"Đường Nguyễn Đức Cảnh, ,, Phường Tương Mai, ,, Quận Hoàng Mai, , Hà Nội","55 m2","6 phòng ngủ","Hôm nay","6 lầu","13,5 tỷ","BÁN NHÀ - NGUYỄN ĐỨC CẢNH - HOÀNG MAI: 6 TẦNG THANG MÁY - 55M2 - 5M MẶT TIỀN - 13 TỶ 500","https://alonhadat.com.vn/ban-nha-nguyen-duc-canh-hoang-mai-6-tang-thang-may-55m2-5m-mat-tien-13-ty-500-16302157.html"
"Đường Hoàng Mai, ,, Phường Hoàng Văn Thụ, ,, Quận Hoàng Mai, , Hà Nội","60 m2","4 phòng ngủ","Hôm nay","5 lầu","15 tỷ","BÁN NHÀ PHÂN LÔ HOÀNG MAI - 60M2  5 TẦNG -  THANG MÁY  -  Ô TÔ DỪNG ĐỖ - HAI  MẶT NGÕ","https://alonhadat.com.vn/ban-nha-phan-lo-hoang-mai-60m2-5-tang-thang-may-o-to-dung-do-hai-mat-ngo-16303127.html"
"Ngõ Gốc Đề, ,, Phường Minh Khai, ,, Quận Hai Bà Trưng, , Hà Nội","60 m2","12 phòng ngủ","Hôm nay","6 lầu","11,5 tỷ","BÁN NHÀ SIÊU DÒNG TIỀN - GỐC ĐỀ - MINH KHAI: 60M2- 6 TẦNG- 5.9M MẶT TIỀN - GIÁ 11.5 TỶ CÓ","https://alonhadat.com.vn/ban-nha-sieu-dong-tien-goc-de-minh-khai-60m2-6-tang-5-9m-mat-tien-gia-11-5-ty-co-16302398.html"
"Phố Nguyễn Văn Trỗi, ,, Phường Mộ Lao, ,, Quận Hà Đông, , Hà Nội","90 m2","20 phòng ngủ","Hôm nay","7 lầu","19,8 tỷ","SIÊU PHẨM!!! CHDV MỘ LAO- VĂN QUÁN DT 90M2 x 7T x 22PKK GẦN Ô TÔ TRÁNH GIÁ NHỈNH 19 TỶ","https://alonhadat.com.vn/sieu-pham-chdv-mo-lao-van-quan-dt-90m2-x-7t-x-22pkk-gan-o-to-tranh-gia-nhinh-19-ty-16296763.html"
"Đường Yên Bình, ,, Phường Văn Quán, ,, Quận Hà Đông, , Hà Nội","80 m2","26 phòng ngủ","Hôm nay","8 lầu","22,5 tỷ","BÁN CHDV VĂN QUÁN -Ô TÔ TRÁNH CÓ VỈA HÈ- PHÂN LÔ -MẶT TIỀN RỘNG-26 PKK -DT 130 TRIỆU/THANG","https://alonhadat.com.vn/ban-chdv-van-quan-o-to-tranh-co-via-he-phan-lo-mat-tien-rong-26-pkk-phun-noi-that-dt-13-16172961.html"
"Đường Triều Khúc, ,, Xã Tân Triều, ,, Huyện Thanh Trì, , Hà Nội","65 m2","10 phòng ngủ","Hôm nay","6 lầu","11,5 tỷ","DUY NHẤT MỘT CHDV TRIỀU KHÚC-TÂN TRIỀU DT 65M2 X 6T VỊ TRÍ QUÁ ĐẸP GIÁ CHỈ 11,5 TỶ","https://alonhadat.com.vn/duy-nhat-mot-chdv-trieu-khuc-tan-trieu-dt-65m2-x-6t-vi-tri-qua-dep-gia-chi-11-5-ty-16163975.html"
"Xã Quang Tiến, ,, Huyện Sóc Sơn, , Hà Nội","110 m2","","Hôm nay","","26,5 triệu / m2","Bán 110m full thổ cư Thôn Bắc Thượng, Xã Quang Tiến, Huyện Sóc Sơn, Hà Nội","https://alonhadat.com.vn/ban-110m-full-tho-cu-thon-bac-thuong-xa-quang-tien-huyen-soc-son-ha-noi-16162196.html"
"Xã Bắc Phú, ,, Huyện Sóc Sơn, , Hà Nội","60 m2","","Hôm nay","","1,55 tỷ","Bán 60m full thổ  Thôn Yên Tàng, Xã Bắc Phú, Huyện Sóc Sơn, Hà Nội","https://alonhadat.com.vn/ban-60m-full-tho-thon-yen-tang-xa-bac-phu-huyen-soc-son-ha-noi-16281186.html"
"Xã Hiền Ninh, ,, Huyện Sóc Sơn, , Hà Nội","82 m2","","Hôm nay","","2,95 tỷ","Bán lô đất 82m full thổ cư Xã Hiền Ninh - Huyện Sóc Sơn - Hà Nội","https://alonhadat.com.vn/ban-lo-dat-82m-full-tho-cu-xa-hien-ninh-huyen-soc-son-ha-noi-16280957.html"
"Xã Đông Xuân, ,, Huyện Sóc Sơn, , Hà Nội","70 m2","","Hôm nay","3 lầu","4 tỷ","Bán nhà 3 tầng 70m trục kinh doanh Khu tập thể 228 Đông Xuân","https://alonhadat.com.vn/ban-nha-3-tang-70m-truc-kinh-doanh-khu-tap-the-228-dong-xuan-16293162.html"
"Đường An Dương Vương, ,, Phường Phú Thượng, ,, Quận Tây Hồ, , Hà Nội","91 m2","3 phòng ngủ","Hôm nay","3 lầu","13,8 tỷ","Rẻ giật mình! Phú Thượng, An Dương Vương. Oto, 91m2x3T, MT 4,6m, giá 13,8 tỷ.","https://alonhadat.com.vn/re-giat-minh-phu-thuong-an-duong-vuong-oto-91m2x3t-mt-4-6m-gia-13-8-ty--16004569.html"
"Phố Khâm Thiên, ,, Phường Khâm Thiên, ,, Quận Đống Đa, , Hà Nội","30 m2","3 phòng ngủ","Hôm nay","4 lầu","5,6 tỷ","Đống Đa- Khâm Thiên- Nhà 2 mặt ngõ- 3 ngủ nhà đẹp long lanh","https://alonhadat.com.vn/dong-da-kham-thien-nha-2-mat-ngo-3-ngu-nha-dep-long-lanh-16300970.html"
"Xã Bình Yên, ,, Huyện Thạch Thất, , Hà Nội","95 m2","","Hôm nay","","28 triệu / m2","Cần bán nhanh 95,1m mt 6,1m vuông vắn, hàng hiếm đơn giá rẻ nhất thị trường","https://alonhadat.com.vn/can-ban-nhanh-95-1m-mt-6-1m-vuong-van-hang-hiem-don-gia-re-nhat-thi-truong-16296228.html"
"Phố Hàng Bạc, ,, Phường Hàng Bạc, ,, Quận Hoàn Kiếm, , Hà Nội","25 m2","4 phòng ngủ","Hôm nay","5 lầu","10,5 tỷ","Bán nhà mặt phố Hàng Bạc 25m² 5 Tầng  Mặt tiền 4m  10.5 tỷ Hoàn Kiếm Hà Nội  Trung tâm phố","https://alonhadat.com.vn/ban-nha-mat-pho-hang-bac-25m-5-tang-mat-tien-4m-10-5-ty-hoan-kiem-ha-noi-trung-tam-pho-13733493.html"
"Phố Phan Chu Trinh, ,, Phường Phan Chu Trinh, ,, Quận Hoàn Kiếm, , Hà Nội","116 m2","5 phòng ngủ","Hôm nay","5 lầu","80 tỷ","Mặt phố Phan Chu Trinh 116 m 5 tầng thang máy mặt tiền 6,5m 80 tỷ hai Hoàn Kiếm Hà Nội. Nh","https://alonhadat.com.vn/mat-pho-phan-chu-trinh-116-m-5-tang-thang-may-mat-tien-6-5m-80-ty-hai-hoan-kiem-ha-noi-nh-15829603.html"
"Đường Trần Hưng Đạo, ,, Phường Hàng Bài, ,, Quận Hoàn Kiếm, , Hà Nội","50 m2","4 phòng ngủ","Hôm nay","4 lầu","52 tỷ","MẶT PHỐ TRẦN HƯNG ĐẠO 50m² 5  Tầng Mặt Tiền 5m 52 Tỷ","https://alonhadat.com.vn/toi-cho-thue-nha-pho-nguyen-ngoc-nai-35m2-4-tang-co-15-met-vuong-de-xe-ngay-dem-rieng-bie-15831466.html"
"Đường Nguyễn Tuân, ,, Phường Thanh Xuân Trung, ,, Quận Thanh Xuân, , Hà Nội","30 m2","3 phòng ngủ","Hôm nay","4 lầu","5,7 tỷ","🚗🏠 BÁN NHÀ PHÂN LÔ NGUYỄN TUÂN – THANH XUÂN – 30M² – Ô TÔ ĐỖ CỬA – SỔ ĐỎ VUÔNG ĐẸP!","https://alonhadat.com.vn/-hiem-co-kho-tim-pho-nguyen-tuan-phan-lo-o-to-do-cua-so-vuong-dep-chi-nhinh-5-ty-16286931.html"
"Phố Tân Mai, ,, Phường Tân Mai, ,, Quận Hoàng Mai, , Hà Nội","25 m2","3 phòng ngủ","Hôm qua","5 lầu","4,55 tỷ","🔥 BÁN NHÀ TÂN MAI - CÁCH Ô TÔ TRÁNH 10M - NGÕ THÔNG - NHÀ MỚI ĐẸP","https://alonhadat.com.vn/-ban-nha-tan-mai-cach-o-to-tranh-15m-ngo-thong-nha-moi-dep-15975842.html"
"Đường Thanh Liệt, ,, Phường Đại Kim, ,, Quận Hoàng Mai, , Hà Nội","40 m2","4 phòng ngủ","Hôm qua","7 lầu","7,987 tỷ","Bán Nhà Phố Thanh Liệt - Kim Giang 40x7T, Thang Máy, Full Nội Thất. Giá hơn 7 tỷ","https://alonhadat.com.vn/ban-nha-pho-thanh-liet-kim-giang-40x7t-thang-may-full-noi-that-gia-8-ty-16139686.html"
"Phố Trần Quang Diệu, ,, Phường Ô Chợ Dừa, ,, Quận Đống Đa, , Hà Nội","66 m2","4 phòng ngủ","Hôm qua","5 lầu","25 tỷ","Bán nhà Phân lô phố Trần Quang Diệu, Hoàng Cầu, có Gara ô tô, 66m2, 5 tầng, mặt tiền 6m.","https://alonhadat.com.vn/ban-nha-phan-lo-pho-tran-quang-dieu-hoang-cau-co-gara-o-to-66m2-5-tang-mat-tien-6m--16297714.html"
"Phố Trung Kính, ,, Phường Trung Hòa, ,, Quận Cầu Giấy, , Hà Nội","30 m2","5 phòng ngủ","Hôm qua","6 lầu","12 tỷ","Chủ nhà, 🏡 BÁN NHÀ SỐ 2A NGAY MẶT HỒ PHỐ TRUNG KÍNH 🏡","https://alonhadat.com.vn/toi-la-chu-nha-ban-nha-ngay-mat-ho-pho-trung-kinh-30m2-5-5-tang-15703896.html"
"Đường Nguyễn Khuyến, ,, Phường Văn Quán, ,, Quận Hà Đông, , Hà Nội","35 m2","3 phòng ngủ","Hôm qua","5 lầu","5,5 tỷ","Hàng Xóm Văn Quán - Yên Xá 35M2 -MT4m - 5 Tầng hơn 5 tỷ dân xây","https://alonhadat.com.vn/hang-xom-van-quan-yen-xa-35m2-mt4m-5-tang-hon-5-ty-dan-xay-16190909.html"
"Phố Lê Trọng Tấn, ,, Phường Khương Mai, ,, Quận Thanh Xuân, , Hà Nội","50 m2","6 phòng ngủ","Hôm qua","6 lầu","16,5 tỷ","Bán nhà Lê Trọng Tấn, 6 tầng 50m2*MT 4,5m,16,5 tỷ thang máy chạy , ô tô đỗ cửa","https://alonhadat.com.vn/ban-nha-le-trong-tan-6-tang-50m2-mt-4-5m-thang-may-chay-o-to-do-cua-16154771.html"
"Đường Đê Trần Khát Chân, ,, Phường Thanh Lương, ,, Quận Hai Bà Trưng, , Hà Nội","40 m2","7 phòng ngủ","Hôm qua","5 lầu","7,5 tỷ","Bán , CHDV PHỐ Trần Khát Chân 40M, 5T THANG MÁY, NGÕ RỘNG, ÔTÔ gần  giá chỉ 7,5 tỷ","https://alonhadat.com.vn/ban-chdv-pho-tran-khat-chan-40m-5t-thang-may-ngo-rong-oto-gan-gia-chi-7-5-ty-16111177.html"
